title,author,journal,date,link,new_article,new_citation,related,subject
"[PDF] Kerr nonlinearity, self-injection locking and correlation in a microresonator","A Matsko, AE Amili, L Maleki",arXiv preprint arXiv:2506.09243,2025-06-14 19:48:52-2025,https://arxiv.org/pdf/2506.09243,lute maleki ;Andrey Matsko ,,Xiaoxiao Xue ;Tobias Herr ;Lan Yang ;Michal Lipson ;Xingchen Ji;Myoung-Gyun Suh (서명균; 徐明均) ;Pascal Del'Haye ,optical frequency combs;disspiative kerr soliton;microresonator
[HTML] Probing linewidth dynamics with short-time delayed linear interferometer in integrated frequency microcombs,"W Wang, DI Lee, W Liu, M Yu, DL Kwong, N Zhu…",Optics Express,2025-06-19 21:24:05-2025,https://opg.optica.org/viewmedia.cfm?uri=oe-33-13-27043&seq=0&html=true,,,Xiaoxiao Xue ;Tobias Herr ;Xingchen Ji;Michal Lipson ;Pascal Del'Haye ,disspiative kerr soliton;microresonator;optical frequency combs
Nonlinear non-Hermitian skin effect and skin solitons in temporal photonic feedforward lattices,"S Wang, B Wang, C Liu, C Qin, L Zhao, W Liu, S Longhi…",Physical Review Letters,2025-06-23 08:21:47-2025,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.134.243805,,,Xiaoxiao Xue ;Xingchen Ji;Pascal Del'Haye ;Lan Yang ;Michal Lipson ;Tobias Herr ;Myoung-Gyun Suh (서명균; 徐明均) ,
[HTML] Sensitivity improved fiber Bragg grating strain sensor based on the microwave-photonic enhanced Vernier effect,"T Wang, X Nan, S Gu, D Feng, J Zhang, M Deng",Optics Express,2025-07-06 15:29:24-2025,https://opg.optica.org/oe/fulltext.cfm?uri=oe-33-12-25867,,,Xiaoxiao Xue ,
[PDF] Controlled manipulation of solitons in a recirculating fiber loop using external potentials,"F Copie, P Suret, S Randoux",arXiv preprint arXiv:2506.13544,2025-06-19 21:24:05-2025,https://arxiv.org/pdf/2506.13544,,,Xiaoxiao Xue ;Tobias Herr ;Myoung-Gyun Suh (서명균; 徐明均) ;Pascal Del'Haye ,disspiative kerr soliton
Dual-Slot Induced Mode Coupling in Composite-Groove Plasmonic Resonators for High-FoM Permittivity Sensing,"Z Shui, M Hu, C Zhou, L Zhang, J Xu",Plasmonics,2025-07-06 15:29:24-2025,https://link.springer.com/article/10.1007/s11468-025-03166-2,,,Xiaoxiao Xue ;Pascal Del'Haye ,
Stable all polarization-maintaining fiber mode-locked laser at 2 μm in both anomalous and normal dispersion regimes,"M Wang, B Luo, F Yang, K Zhang, D Ouyang, Y Chen…",Optics Communications,2025-06-16 01:24:12-2025,https://www.sciencedirect.com/science/article/pii/S0030401825006534,,,Xiaoxiao Xue ,optical frequency combs
Generation and Control of Higher-Order-Mode Lasers in Multimode Silicon Resonators,"H Gao, A Ghosh, A Pal, K Zhong, H Yan, H Zhang…",ACS Photonics,2025-07-05 21:42:00-2025,https://pubs.acs.org/doi/abs/10.1021/acsphotonics.5c00198,Pascal Del'Haye ,,Lan Yang ;Tobias Herr ;Xingchen Ji;Michal Lipson ,optical frequency combs;microresonator
[HTML] Drive-Loss Engineering and Quantum Discord Probing of Synchronized Optomechanical Squeezing,"H Molinares, V Eremeev",Mathematics,2025-07-06 15:29:24-2025,https://www.mdpi.com/2227-7390/13/13/2171,,,Lan Yang ,
Quantum spin pumping in a PT-symmetric non-Hermitian triple-quantum-dot system,"Z Chu, M Cai, Y Yu, B Wang",Physical Review B,2025-07-06 15:29:24-2025,https://link.aps.org/pdf/10.1103/yg8s-77tw,,,Lan Yang ,
[HTML] Palladium-Based Photonic Microresonator Hydrogen Sensors,K Cicek,,2025-06-28 18:48:28-2025,https://www.intechopen.com/online-first/1214684,,,Lan Yang ,microresonator
[PDF] Non-Hermitian topology of transport in the quantum Hall phases in graphene,"R Chaturvedi, V Könye, EM Hankiewicz…",Physical Review B,2025-07-06 15:29:24-2025,https://link.aps.org/pdf/10.1103/j5n3-dbwr,,,Lan Yang ,
Quantum cascade laser frequency comb at λ≃ 5.3 µm via a double-plasmon waveguide architecture,"S Hakobyan, S Blaser, T Gresch, K Oresick, A Muller…",Optics Express,2025-07-06 15:29:24-2025,https://opg.optica.org/oe/fulltext.cfm?uri=oe-33-14-29586,,,Tobias Herr ,
Ultrahigh-Efficiency All-Optically Tunable Silicon Photonic Filter with an Ultrawide Tuning Range,"H Cao, P Dong, Y Hu, S Liu, C Zhang, H Li, Y Shi…",ACS Photonics,2025-07-05 21:42:00-2025,https://pubs.acs.org/doi/abs/10.1021/acsphotonics.5c01160,Daoxin Dai ,,Xingchen Ji;Michal Lipson ,silicon photonics
[PDF] Vortex solitons in quasi-phase-matched photonic crystals with the third harmonic generation,"X Wang, Y Guo, Q Ning, B Liu, H He, L Zhang…",arXiv preprint arXiv …,2025-07-04 20:21:36-2025,https://arxiv.org/pdf/2507.00818,,,Xingchen Ji;Michal Lipson ;Pascal Del'Haye ;Myoung-Gyun Suh (서명균; 徐明均) ,disspiative kerr soliton
Ultrastable nanophotonic microcavities via integrated thermometry,"S Kanth Dacha, Y Zhao, KJ McNulty, GR Bhatt…",arXiv e-prints,2025-07-05 21:42:00-2025,https://ui.adsabs.harvard.edu/abs/2025arXiv250621692K/abstract,Alexander Gaeta;Michal Lipson,,,optical frequency combs;microresonator
[HTML] Study and Characterization of Silicon Nitride Optical Waveguide Coupling with a Quartz Tuning Fork for the Development of Integrated Sensing Platforms,"L Melchiorre, A Thottoli, AS Vorobev, G Menduni…",Sensors,2025-06-15 19:39:56-2025,https://www.mdpi.com/1424-8220/25/12/3663,,,Michal Lipson ;Xingchen Ji,
Numerical and experimental investigation of Raman-assisted frequency comb in a packaged microbottle resonator structure,"M Wang, Y Guo, Z Guo, W Zhang, B Wei, L Du, C Xie…",Optics Express,2025-07-06 15:29:24-2025,https://opg.optica.org/oe/fulltext.cfm?uri=oe-33-14-29512,,,Pascal Del'Haye ;Myoung-Gyun Suh (서명균; 徐明均) ,
[PDF] Enhancing Photon Indistinguishability of Spectrally Mismatched Single Photons by Cavity Floquet Engineering,"JW Yu, XQ Zhou, ZB Ni, XT Cheng, Y Zhao, HH Zhu…",arXiv preprint arXiv …,2025-07-05 21:42:00-2025,https://arxiv.org/pdf/2507.02460,,,,optical frequency combs
Finite-Differences-Based Solvers for Wave Propagation in Dielectric Waveguides and Rings,E Simsek,2025 International Applied Computational …,2025-07-05 21:42:00-2025,https://ieeexplore.ieee.org/abstract/document/11052504/,,,,optical frequency combs
[PDF] Sub-Doppler cooling of bosonic strontium in a two-color MOT,"MJ Negyedi, S Deutschle, F Jessen, J Fortágh…",arXiv preprint arXiv …,2025-07-05 21:42:00-2025,https://arxiv.org/pdf/2507.02693,,,,optical frequency combs
MODHIS: TMT's Precision Engine for Exoplanet Discovery and Characterization,"M Taheri, D Mawet, D Andersen, M Fitzgerald…",… Society Meeting Abstracts,2025-07-05 21:42:00-2025,https://ui.adsabs.harvard.edu/abs/2025AAS...24614423T/abstract,,,,optical frequency combs
[PDF] Scaling Co-Packaged Optical Interconnects Using Hybrid 2.5 D/3D Integration,"A Rovinski, Y Ou, C Ou, D Khilwani, Y Wang, S Wang",,2025-07-05 21:42:00-,https://www.csl.cornell.edu/~cbatten/pdfs/rovinski-copkg-optics-iscas2025.pdf,,,,optical frequency combs;microresonator
[HTML] Pulse Generation through Multimode Interference,"SW Harun, Y Chen, AHA Rosol, ZC Tiu, R Apsari",,2025-07-05 21:42:00-2025,https://www.intechopen.com/online-first/1225962,,,,optical frequency combs;disspiative kerr soliton
High-harmonic generation meets quantum optics: Attosecond photonics,M Ciappina,Nature Photonics,2025-07-05 21:42:00-2025,https://www.nature.com/articles/s41566-025-01702-4,,,,optical frequency combs
Multi-dimensional frequency-bin entanglement-based quantum key distribution network,"G Claudiu Crisan, A Henry, DA Fioretto, JR Alvarez…",arXiv e-prints,2025-07-05 21:42:00-2025,https://ui.adsabs.harvard.edu/abs/2025arXiv250700972C/abstract,,,,microresonator
[HTML] Multimodal electromechanics with niobium vacuum gap capacitor membranes,"I Ignat, E Arvidsson, A Roos, E Scarano, J Gruber…",Sensors and Actuators A …,2025-07-05 21:42:00-2025,https://www.sciencedirect.com/science/article/pii/S092442472500473X,,,,microresonator
“Turn-on” fluorescence-based diclofenac detection using metal-organic framework-coated silicon micropillars,"R Garg, B Alattar, R Sabouni, M Ghommem",Journal of Water Process Engineering,2025-07-05 21:42:00-2025,https://www.sciencedirect.com/science/article/pii/S2214714425013121,,,,microresonator
[HTML] Theoretical developments and experimental Insights of acoustic and elastic bound states in the continuum,"L He, S Sun, RM Abraham-Ekeroth, Y Jin, Y Xiang…",npj Acoustics,2025-07-05 21:42:00-2025,https://www.nature.com/articles/s44384-025-00013-w,,,,microresonator
Growth of wafer-scale two-dimensional ferroelectric CuCrS2 films,"K Yu, H Wang, W Liu, Z Fu, Y Feng, W Tang, L Han…",Science China Materials,2025-07-05 21:42:00-2025,https://link.springer.com/article/10.1007/s40843-025-3424-6,,,,microresonator
[PDF] Optical Modelling and Experimental Verification of Few-Mode Spectrometers in the Far-Infrared,B Lap,,2025-07-05 21:42:00-2025,https://research.rug.nl/files/1347636938/Complete_thesis.pdf,,,,microresonator
[PDF] Identification of Micro-dynamics Phase Transition processes for Ammonium Sulfate aerosols by Two-dimensional Correlation Spectroscopy,"X Wei, X Lu, H Gui, J Wang, D Wu, J Liu",EGUsphere,2025-07-05 21:42:00-2025,https://egusphere.copernicus.org/preprints/2025/egusphere-2025-2662/egusphere-2025-2662.pdf,,,,microresonator
Three-layer heterostructure topological laser based on the valley-Hall photonic crystal,"X Hong, M Wang, Z Cui, Y Liu, Y Li, G Liang, CT Chan…",Journal of Lightwave …,2025-07-05 21:42:00-2025,https://ieeexplore.ieee.org/abstract/document/11062702/,,,,disspiative kerr soliton
The Dark Energy Paradigm: The Mysterious Universe,BG Sidharth,,2025-07-05 21:42:00-2025,https://books.google.com/books?hl=en&lr=lang_en&id=pI9qEQAAQBAJ&oi=fnd&pg=PP5&dq=disspiative+kerr+soliton&ots=RBcHK2mzuU&sig=ibBsmZsXH2kjE0DNNooYh6e8JzE,,,,disspiative kerr soliton
Analog Programmable-Photonic Information,"A Macho Ortiz, R López March…",arXiv e-prints,2025-07-05 21:42:00-2025,https://ui.adsabs.harvard.edu/abs/2025arXiv250621649M/abstract,,,,Photonic Computing 
On-chip programmable nonlinearity: Nonlinear optics,F Xia,Nature Photonics,2025-07-05 21:42:00-2025,https://www.nature.com/articles/s41566-025-01710-4,,,,Photonic Computing ;Optical Computing 
Silicon Photonics and 3D-electronic-photonic-integrated-circuits (3D EPICs) for Future AI and High-performance Computing Systems,SJB Yoo,2025 International VLSI Symposium on Technology …,2025-07-05 21:42:00-2025,https://ieeexplore.ieee.org/abstract/document/11047078/,,,,silicon photonics
Novel Materials and Processes for Silicon Photonics,D Van Thourhou,,2025-07-05 21:42:00-,http://fib.intec.ugent.be/download/pub_5339.pdf,,,,silicon photonics
Dataset for: Photonic crystal enhanced silicon photonics,"W Wang, M Charlton, H Chong, TM Mercier…",,2025-07-05 21:42:00-2025,https://eprints.soton.ac.uk/502541/,,,,silicon photonics
Heterogeneously Integrated III-V Devices and Si Photonics Circuits for Short Distance Optical Interconnects,S Matsuo,2025 International VLSI Symposium on Technology …,2025-07-05 21:42:00-2025,https://ieeexplore.ieee.org/abstract/document/11046747/,,,,silicon photonics
Integration of rare earth-doped chalcogenides with silicon photonics for mid-IR emission,"L Bodiou, A Hammouti, T Ghanawi…",European Conference on …,2025-07-05 21:42:00-2025,https://hal.science/hal-05142050/,,,,silicon photonics
High-Speed CMOS Silicon Photonic PAM4 Transceiver Front-End Circuits,"S Palermo, A Kumar, R Liu, Y Yuan, Y Peng, C Hong…",2025 International VLSI …,2025-07-05 21:42:00-2025,https://ieeexplore.ieee.org/abstract/document/11046437/,,,,silicon photonics
Low-energy AI Computing with Photonic Integrated Circuits,Z Chen,2025 International VLSI Symposium on Technology …,2025-07-05 21:42:00-2025,https://ieeexplore.ieee.org/abstract/document/11046823/,,,,silicon photonics
Design and Optimization of Ge PINIP Photodetectors for Enhanced Responsivity and Bandwidth in Ultrafast Photonic Applications,"A Das, L Venkatesapandian, G Bak, CW Liu",2025 International VLSI Symposium on …,2025-07-05 21:42:00-2025,https://ieeexplore.ieee.org/abstract/document/11046532/,,,,silicon photonics
"Smart-Cut Technology Driving the New AI Era with SOI, Lithium-Rich materials and III-V Engineered Wafers",R TAIBI,2025 International VLSI Symposium on Technology …,2025-07-05 21:42:00-2025,https://ieeexplore.ieee.org/abstract/document/11047080/,,,,silicon photonics
Optical Neural Network for Scientific PDEs,"Y Tang, R Chen, M Lou, A Nonaka, Z Yao, W Gao",2025 International Applied …,2025-07-05 21:42:00-2025,https://ieeexplore.ieee.org/abstract/document/11052482/,,,,Optical Computing 
X-pSRAM: A Photonic SRAM with Embedded XOR Logic for Ultra-Fast In-Memory Computing,"M Abdullah-Al Kaiser, S Sunder, AP Jacob, AR Jaiswal",arXiv e-prints,2025-07-05 21:42:00-2025,https://ui.adsabs.harvard.edu/abs/2025arXiv250622707A/abstract,,,,Optical Computing 
[PDF] A scalable and programmable optical neural network in a time-synthetic dimension,"B Wu, Y Ren, R Zhao, H Luo, F Chen, L Zhang, H Chen…",arXiv preprint arXiv …,2025-07-05 21:42:00-2025,https://arxiv.org/pdf/2507.02297,,,,Optical Computing 
[HTML] Spiral resonator referenced low noise microwave generation via integrated optical frequency division,"L Cheng, M Zhao, Y He, Y Zhang, R Meade, K Vahala…",Photonics Research,2025-07-05 12:02:59-2025,https://opg.optica.org/prj/fulltext.cfm?uri=prj-13-7-1991,,,Michal Lipson ;Xingchen Ji;Lan Yang ;Xiaoxiao Xue ;Myoung-Gyun Suh (서명균; 徐明均) ,
[HTML] Comprehensive model of MZI-based circuits for photonic computing applications,"A Marchisio, F Da Ros, V Curri, A Carena, P Bardella",Communications Physics,2025-07-04 20:21:36-2025,https://www.nature.com/articles/s42005-025-02176-0,,,Michal Lipson ;Xingchen Ji,silicon photonics;Optical Computing ;Photonic Computing 
[HTML] High efficiency second harmonic generation in transverse orientation patterned gallium phosphide waveguides,"A Lemoine, BL Corre, L Morice, A Harouri, LL Gratiet…",Optics Express,2025-07-05 12:02:59-2025,https://opg.optica.org/viewmedia.cfm?uri=oe-33-14-29239&seq=0&html=true,,,Michal Lipson ;Tobias Herr ;Xingchen Ji,
[PDF] Fully stabilized Er fiber comb at 1 GHz by harmonic modelocking,"KF Lee, J Lampen, P Li, J Jiang, ME Fermann",arXiv preprint arXiv:2507.00233,2025-07-04 20:21:36-2025,https://arxiv.org/pdf/2507.00233,,,Michal Lipson ;Tobias Herr ;Xingchen Ji;Pascal Del'Haye ,optical frequency combs;microresonator
[HTML] High-harmonic generation in submicron-thick chirped periodically poled thin-film lithium niobate,"L Peng, X Li, L Liu, Y Liu, Y Zhao, X Duan, L Hong, Z Li",Photonics Research,2025-07-05 12:02:59-2025,https://opg.optica.org/prj/fulltext.cfm?uri=prj-13-7-1917,,,Tobias Herr ,
"GaTe-Based Saturable Absorber for Multi-Phenomenon Ultrafast Fiber Laser: Conventional Soliton, Q-Switched Mode-Locked, and H-Shaped Pulses","G Zhu, S Sun, H Tan, W Xu, M Sun, F Wang, J Wang…",Physica Scripta,2025-07-05 12:02:59-2025,https://iopscience.iop.org/article/10.1088/1402-4896/ade9fd/meta,,,Tobias Herr ;Xiaoxiao Xue ;Myoung-Gyun Suh (서명균; 徐明均) ,
Extending pulse repetition rate up to 12 GHz in soliton fiber lasers via double harmonic mode-locking,"V Ribenek, P Itrin, D Korobko, I Yavtushenko…",Nonlinear Optics and …,2025-07-05 12:02:59-2025,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/13524/135240G/Extending-pulse-repetition-rate-up-to-12-GHz-in-soliton/10.1117/12.3058232.short,,,Tobias Herr ,
[PDF] Spinning the Probe in Kerr with WQFT,"J Hoogeveen, GU Jakobsen, J Plefka",arXiv preprint arXiv:2506.14626,2025-07-05 12:02:59-2025,https://arxiv.org/pdf/2506.14626,,,Pascal Del'Haye ,
[PDF] Spatial mapping and tuning of terahertz modes in a silicon whispering gallery mode resonator,"AR Petersen, P Paulsen, F Sedlmeir, NJ Lambert…",arXiv preprint arXiv …,2025-06-27 04:03:33-2025,https://arxiv.org/pdf/2506.17257,,,Lan Yang ;Michal Lipson ;Myoung-Gyun Suh (서명균; 徐明均) ;Xiaoxiao Xue ;Xingchen Ji,
[PDF] Label-free detection of single cell by ZnO/Graphene/AgNPs hybrid microcavity enhanced Raman scattering,"Y Shan, J Wu, K Cui, J Yang",Frontiers in Chemistry,2025-07-05 12:02:59-2025,https://www.frontiersin.org/journals/chemistry/articles/10.3389/fchem.2025.1636525/pdf,,,Lan Yang ,
[PDF] A Novel Intensity-Based Criterion for Determining Exceptional Point in PT-Symmetry Coupled Array of Optical Waveguides,"M Bahar, M Golshani, M Motamedifar",arXiv preprint arXiv:2507.01200,2025-07-05 12:02:59-2025,https://arxiv.org/pdf/2507.01200,,,Lan Yang ,
[PDF] Cascade of Modal Interactions in Nanomechanical Resonators with Soft Clamping,"Z Li, M Xu, RA Norte, AM AragÃģn, PG Steeneken…",arXiv preprint arXiv …,2025-07-05 12:02:59-2025,https://arxiv.org/pdf/2507.00805,,,Lan Yang ,
[PDF] Nano-optomechanical exploration of the dynamical photothermal response of suspended nanowires to laser-induced thermal waves,"C Gouriou, C Dousset, A Fontana, A Reigue…",,2025-07-05 12:02:59-2025,https://hal.science/hal-05140345/document,,,Lan Yang ,
Photonics-Assisted mmWave Wireless Transmission System With Sampling Frequency Offset-Based Channel Estimation,"J Long, C Wang, B Sang, X Yang, M Wang, Y Wu…",IEEE Transactions on …,2025-07-05 12:02:59-2025,https://ieeexplore.ieee.org/abstract/document/11059362/,,,Xiaoxiao Xue ,
The analytical description of the refractive index temperature coefficient in III–V semiconductors within the normal dispersion theory approach,"II Vrubel', ED Cherotchenko, DA Mikhailov…",Pisma v Zhurnal …,2025-07-05 12:02:59-2025,https://www.mathnet.ru/eng/pjtf7943,,,Xiaoxiao Xue ,
"[HTML] Parallel sensing of multiple greenhouse gases adopting a mid-infrared dual-comb spectrometer with 300,000 comb-tooth-resolved frequency components","D Luo, L Zhou, Z Wang, Z Deng, G Xie, Y Wang, Z Zhu…",Photonics Research,2025-07-05 12:02:59-2025,https://opg.optica.org/viewmedia.cfm?uri=prj-13-7-A1&seq=0&html=true,,,Myoung-Gyun Suh (서명균; 徐明均) ,
[HTML] All-optical convolutional neural network based on phase change materials in silicon photonics platform,"S Amiri, M Miri",Scientific Reports,2025-07-04 20:21:36-2025,https://www.nature.com/articles/s41598-025-06259-4,,,,silicon photonics;disspiative kerr soliton
[HTML] Van der Waals photonic integrated circuit with coherent light generation,"T Ren, A Granados del Águila, Z Chen, Q Xu, X Zhou…",Nature Communications,2025-07-04 20:21:36-2025,https://www.nature.com/articles/s41467-025-60778-2,,,,silicon photonics
